Order_ID,Order_Date,Ship_Days,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Segment,Region,Country,State,City,Category,Product,Quantity,Unit_Price,Discount,Total_Sales,Profit,Profit_Margin,Shipping_Cost,Order_Priority,Delivery_Status,Return_Reason,zscore_sales,zscore_profit,GMV,Efective_Price,Delivery_Statuses,Order_Month,Cohort_Month
ORD-2177,2025-07-15,2,2025-07-17,CUST-8087,Richard Anderson,58,Male,Consumer,Central,United States,South Dakota,Mathewton,Furniture,Bookshelf,8,176,0.084415075160685,1289.1435741737555,267.70857645243973,0.2076638954850478,16.112131608257563,Low,Pending,,0.3598281693442856,0.7526797761350263,1408,161.14294677171944,-2,2025-07,2025-07
ORD-2178,2025-01-27,7,2025-02-03,CUST-6590,Debbie Williams,56,Male,Consumer,North,United States,Montana,South Charles,Furniture,Office Chair,8,292,0.3356946558369485,1551.8172839648885,264.11545791738934,0.170197523024473,13.340279580703696,Low,Returned,Not Specified,0.6677262150628224,0.7294047487499851,2336,193.97716049561106,-7,2025-01,2025-01
ORD-2179,2025-05-25,2,2025-05-27,CUST-8678,Haley Walters,23,Female,Corporate,North,United States,New Hampshire,Teresaton,Furniture,Standing Desk,3,381,0.1568181983022206,963.756799340562,48.76843691562988,0.0506024309753239,4.921180773549125,Low,Cancelled,,-0.021580202865713983,-0.6655416640136346,1143,321.252266446854,-2,2025-05,2025-05
ORD-2180,2025-02-20,2,2025-02-22,CUST-7337,Amanda Cantrell,40,Male,Home Office,North,United States,Utah,South Kristin,Technology,CPU,8,216,0.2762511652748937,1250.6379864049836,240.6022137650773,0.1923835805249282,18.39036756497831,High,Delivered,,0.31469310336194695,0.577093769800177,1728,156.32974830062295,-2,2025-02,2025-02
ORD-2181,2025-04-09,2,2025-04-11,CUST-2426,Alexis Lopez,54,Female,Home Office,Central,United States,Minnesota,South Chrisland,Technology,Printer,10,500,0.5450140285593416,2274.929857203292,369.48539765055455,0.1624161714176036,18.09069426657148,High,Delivered,,1.5153365385765254,1.411956189490355,5000,227.49298572032922,-2,2025-04,2025-04
ORD-2182,2025-07-08,3,2025-07-11,CUST-1633,Peter Stephenson,34,Female,Corporate,West,United States,Utah,Longfort,Technology,Laptop,9,332,0.5314964162433476,1399.888708264877,110.77741020363209,0.0791330121813308,8.116611759404442,High,Cancelled,,0.4896402102470737,-0.2638681491218402,2988,155.5431898072086,-3,2025-07,2025-07
ORD-2183,2025-02-08,3,2025-02-11,CUST-7329,Christy Nelson,52,Female,Consumer,South,United States,Mississippi,South Rogerview,Office Supply,Filing Cabinet,5,320,0.2384807771308987,1218.430756590562,191.27524487862053,0.1569849118171071,14.734715846600068,High,Returned,Not Specified,0.27694077890681423,0.257570063455972,1600,243.6861513181124,-3,2025-02,2025-02
ORD-2184,2025-08-21,2,2025-08-23,CUST-4429,Sara Haley,54,Female,Consumer,West,United States,California,Petertown,Technology,LCD Monitor,6,385,0.428060604413639,1321.180003804494,211.8405928111885,0.1603419611265447,7.236092046210217,High,Pending,,0.39738028707600376,0.39078555068361753,2310,220.19666730074897,-2,2025-08,2025-07
ORD-2185,2025-02-13,1,2025-02-14,CUST-8267,Eric Sanchez,21,Female,Corporate,South,United States,Minnesota,Port Robin,Furniture,Binder,10,70,0.5444565582065444,318.8804092554189,48.71899422877413,0.152781396456848,11.756475450504132,Critical,Returned,Customer Changed Mind,-0.7774844781550981,-0.6658619373025149,700,31.888040925541894,-1,2025-02,2025-02
ORD-2186,2025-03-08,4,2025-03-12,CUST-3755,Thomas Werner,62,Male,Consumer,East,United States,New York,South Marthaton,Technology,Mouse,4,219,0.3865658193522073,537.3683422474664,41.71127904490993,0.0776213925637272,2.650385629268797,Medium,Pending,,-0.5213796413412962,-0.7112555866408109,876,134.3420855618666,-4,2025-03,2025-03
ORD-2187,2025-02-01,1,2025-02-02,CUST-9904,Kellie Johnson,65,Female,Home Office,West,United States,North Carolina,New Johnstad,Office Supply,Paper,3,172,0.5276410981130166,243.73719337368345,51.416596847953656,0.2109509678694165,4.217569972963752,Medium,Pending,,-0.8655650452487352,-0.648387764317993,516,81.24573112456115,-1,2025-02,2025-02
ORD-2188,2025-02-17,6,2025-02-23,CUST-2608,Jacob Taylor,54,Male,Consumer,South,United States,Maryland,North Haleymouth,Furniture,Bookshelf,9,34,0.1844329120716731,249.56352890606803,40.845445670901256,0.1636675272622662,15.23272266843602,Critical,Pending,,-0.8587355938904394,-0.7168641674027177,306,27.729280989563115,-6,2025-02,2025-02
ORD-2189,2025-09-16,1,2025-09-17,CUST-7746,Evelyn Reyes,32,Male,Home Office,South,United States,New Jersey,Lake Adamland,Technology,Computer,1,445,0.0268345316773648,433.0586334035726,54.37550900600575,0.1255615401975661,7.32241025014904,Medium,Cancelled,,-0.6436482746508208,-0.6292209150095751,445,433.0586334035726,-1,2025-09,2025-09
ORD-2190,2025-11-10,2,2025-11-12,CUST-8330,Richard Rice,60,Male,Corporate,East,United States,Louisiana,Brendaview,Furniture,Bookshelf,9,188,0.2292615097643284,1304.0895254787565,118.17376286253148,0.0906178299523935,12.952853013473977,Critical,Pending,,0.3773473538940961,-0.21595703541768513,1692,144.89883616430626,-2,2025-11,2025-11
ORD-2191,2025-05-26,5,2025-05-31,CUST-8820,Kelsey Howe,26,Male,Corporate,East,United States,Massachusetts,Carpenterstad,Technology,Mouse,8,311,0.1029002186132509,2231.984256090232,242.48030992063005,0.1086388979935651,17.466180579797005,Medium,Cancelled,,1.4649970254770481,0.5892594523474738,2488,278.99803201127895,-5,2025-05,2025-05
ORD-2192,2025-09-25,7,2025-10-02,CUST-4505,James Lynch,30,Female,Corporate,West,United States,Massachusetts,Davisberg,Office Supply,Stapler,5,141,0.2601985942634882,521.5599910442407,81.67118632116716,0.1565902057741225,6.5497589927394575,Critical,Returned,Not Specified,-0.5399097045340527,-0.45240859145100304,705,104.31199820884818,-7,2025-09,2025-09
ORD-2193,2025-06-25,7,2025-07-02,CUST-1214,Sharon Thomas,33,Male,Consumer,West,United States,Iowa,Lake Kelseymouth,Office Supply,Paper,1,113,0.5017945007227178,56.29722141833289,9.936576536263354,0.1765020774724693,16.100841415653612,Critical,Cancelled,,-1.0852764168225415,-0.9170815464097439,113,56.29722141833289,-7,2025-06,2025-06
ORD-2194,2025-10-11,5,2025-10-16,CUST-9554,Steven Logan,46,Male,Corporate,East,United States,Hawaii,Port Cindytown,Office Supply,Filing Cabinet,1,35,0.2399175439781858,26.602885960763498,3.984508787154053,0.1497773133723458,2.332516528136969,Low,Pending,,-1.1200832037810318,-0.9556370626018078,35,26.602885960763498,-5,2025-10,2025-10
ORD-2195,2025-03-22,3,2025-03-25,CUST-4927,Sydney Brown,43,Male,Home Office,North,United States,New York,North Brittneyton,Office Supply,Paper,3,217,0.3266112473266968,438.3760779903203,62.599634217496686,0.1427989285010185,12.179534328835569,Low,Delivered,,-0.6374153296112196,-0.5759477658918337,651,146.1253593301068,-3,2025-03,2025-03
ORD-2196,2025-07-09,5,2025-07-14,CUST-9811,Kimberly Maynard,45,Male,Consumer,South,United States,New Jersey,South Mary,Furniture,Standing Desk,5,140,0.2257559688850925,541.9708217804352,73.40596737023304,0.135442655619515,2.491897954665472,Medium,Delivered,,-0.5159847563534249,-0.5059479321517839,700,108.39416435608705,-5,2025-07,2025-07
ORD-2197,2025-08-13,7,2025-08-20,CUST-9275,Zachary Solomon,47,Male,Corporate,East,United States,Minnesota,Laurenchester,Office Supply,Filing Cabinet,6,299,0.2112114577717719,1415.0866447574413,231.97405326448285,0.1639292223722776,15.768498606130018,Low,Delivered,,0.5074547640855063,0.5212034143958427,1794,235.8477741262402,-7,2025-08,2025-08
ORD-2198,2025-02-23,7,2025-03-02,CUST-5172,John Hicks,30,Male,Corporate,North,United States,New Hampshire,Alvaradohaven,Furniture,Standing Desk,1,100,0.1069702744475551,89.30297255524448,4.739482582743733,0.0530719465112071,7.286806667596517,High,Cancelled,,-1.0465880902267501,-0.9507465933350899,100,89.30297255524448,-7,2025-02,2025-02
ORD-2199,2025-09-15,2,2025-09-17,CUST-6794,Kaitlyn Daugherty,59,Male,Corporate,East,United States,South Dakota,North Joshuafort,Furniture,Standing Desk,2,260,0.186401523396134,423.0712078340103,67.46865220514964,0.1594735140464122,12.599221551641724,Low,Returned,Damaged Product,-0.6553552278022143,-0.5444078860088306,520,211.53560391700515,-2,2025-09,2025-09
ORD-2200,2025-06-27,1,2025-06-28,CUST-8299,Brianna Castillo,65,Male,Home Office,East,United States,Missouri,Solisburgh,Furniture,Standing Desk,6,387,0.5198601118956327,1114.8848201783408,202.63033302527916,0.1817500152104194,11.79428018648516,Critical,Delivered,,0.15556741615661865,0.33112454962026744,2322,185.81413669639014,-1,2025-06,2025-06
ORD-2201,2025-08-24,5,2025-08-29,CUST-1881,John Juarez,57,Female,Home Office,West,United States,Tennessee,Lopezburgh,Technology,CPU,2,259,0.2897226599695373,367.9236621357797,61.61221360093872,0.1674592311983488,5.744409189527291,Low,Pending,,-0.7199974851494021,-0.5823439483908947,518,183.96183106788985,-5,2025-08,2025-08
ORD-2202,2025-01-28,2,2025-01-30,CUST-4767,Calvin Reynolds,25,Male,Home Office,East,United States,Montana,Hansonmouth,Office Supply,Pen Set,4,486,0.2395338884785786,1478.3461207976432,332.1404426104635,0.2246702838650916,8.530818448761185,Low,Pending,,0.5816055767475135,1.1700479855799415,1944,369.5865301994108,-2,2025-01,2025-01
ORD-2203,2025-10-09,1,2025-10-10,CUST-1803,Mrs. Terri West,65,Female,Corporate,West,United States,Washington,East Debra,Furniture,Office Chair,1,276,0.0700100958223063,256.67721355304343,34.45650683498181,0.1342406143421111,19.86498928102254,Critical,Delivered,,-0.8503971514844471,-0.7582495892630888,276,256.67721355304343,-1,2025-10,2025-10
ORD-2204,2025-10-04,3,2025-10-07,CUST-4143,Eric Madden DVM,55,Female,Corporate,Central,United States,California,Lake Amandaport,Furniture,Standing Desk,8,337,0.2761949879406866,1951.378312511909,378.3430919565732,0.1938850552610434,5.661144652424968,High,Returned,Damaged Product,1.1360793667076505,1.4693333885807314,2696,243.92228906398861,-3,2025-10,2025-10
ORD-2205,2025-07-30,7,2025-08-06,CUST-9120,Kim Bennett,60,Female,Home Office,Central,United States,Alaska,Curtisport,Furniture,Bookshelf,9,264,0.1738688109127804,1962.8877052712332,353.871022855031,0.1802808290584981,9.661988295520082,High,Returned,Incorrect Item,1.1495703230002345,1.3108114603585586,2376,218.09863391902599,-7,2025-07,2025-07
ORD-2206,2025-06-03,4,2025-06-07,CUST-8488,Stephanie Nicholson,63,Female,Home Office,North,United States,West Virginia,Port Johnnymouth,Office Supply,Filing Cabinet,1,109,0.3052178451532537,75.73125487829535,12.682037898320036,0.1674610822004841,9.719652779647271,High,Pending,,-1.062496440373779,-0.8992973603988736,109,75.73125487829535,-4,2025-06,2025-04
ORD-2207,2025-09-09,3,2025-09-12,CUST-8771,Kimberly Lindsey,63,Female,Consumer,West,United States,Minnesota,East Laurenland,Office Supply,Stapler,4,321,0.5342861464644387,597.9765879396607,125.98652860068736,0.2106880622781173,4.280062053030578,Low,Delivered,,-0.4503365193710994,-0.16534853621715973,1284,149.49414698491518,-3,2025-09,2025-09
ORD-2208,2025-05-04,4,2025-05-08,CUST-5315,Jennifer Rogers,38,Male,Corporate,East,United States,Oregon,Ramirezfurt,Furniture,Standing Desk,3,185,0.0608597131836949,521.2228591830493,69.55971701039782,0.1334548471635028,17.396240123755696,Critical,Delivered,,-0.5403048801353446,-0.5308626633474344,555,173.74095306101646,-4,2025-05,2025-05
ORD-2209,2025-02-02,5,2025-02-07,CUST-4535,Tracy Stanley,62,Female,Corporate,West,United States,Mississippi,Heathbury,Office Supply,Desk Organizer,7,436,0.5569932478938298,1352.0566074280316,259.7307121402136,0.1921004717652243,12.58942097866132,High,Returned,Not Specified,0.433572892425327,0.7010018232565242,3052,193.15094391829024,-5,2025-02,2025-02
ORD-2210,2024-12-31,2,2025-01-02,CUST-8187,Dawn Wyatt,32,Female,Consumer,Central,United States,Oregon,South Yvonne,Furniture,Standing Desk,8,369,0.0952854560417269,2670.7173337648223,301.5051235884141,0.1128929369561518,3.164928904066036,Critical,Cancelled,,1.979266448616118,0.9716025732641255,2952,333.8396667206028,-2,2024-12,2024-12
ORD-2211,2025-01-27,6,2025-02-02,CUST-7221,Joel Lewis,63,Female,Home Office,East,United States,Louisiana,Lake Kevin,Furniture,Binder,9,342,0.2127622091726742,2423.117920166509,218.11399799709983,0.0900137777785538,18.44092719324552,Critical,Delivered,,1.6890380293784428,0.43142258396687905,3078,269.2353244629454,-6,2025-01,2025-01
ORD-2212,2025-05-29,1,2025-05-30,CUST-5675,Deanna Oneill,24,Male,Consumer,West,United States,Arkansas,Holmestown,Office Supply,Pen Set,2,155,0.0065335035972372,307.97461388485647,38.78436299910346,0.1259336362496549,17.98038129092641,Medium,Delivered,,-0.7902679161484644,-0.7302151757707885,310,153.98730694242823,-1,2025-05,2025-05
ORD-2213,2025-04-07,6,2025-04-13,CUST-1438,Frank Nelson,32,Female,Corporate,East,United States,Alabama,North John,Office Supply,Filing Cabinet,3,47,0.2958157067449883,99.28998534895663,16.05569323685392,0.1617050620002194,2.5677117717440234,Medium,Returned,Late Delivery,-1.0348816209185157,-0.877443942643212,141,33.09666178298555,-6,2025-04,2025-04
ORD-2214,2025-11-23,6,2025-11-29,CUST-4985,Denise Johnson,54,Male,Home Office,East,United States,Wisconsin,West Deanna,Office Supply,Filing Cabinet,2,231,0.485715516848631,237.59943121593247,32.194551228624135,0.1354992773503966,9.089803267522296,Critical,Delivered,,-0.872759541321294,-0.7729017857236724,462,118.79971560796623,-6,2025-11,2025-11
ORD-2215,2025-08-25,3,2025-08-28,CUST-5576,Abigail Cervantes,23,Female,Home Office,West,United States,North Dakota,East Amanda,Furniture,Bookshelf,8,405,0.2716142246216876,2359.969912225732,132.18887086131863,0.0560129475280677,12.928389488625168,Critical,Returned,Late Delivery,1.6150178761950722,-0.12517182493992735,3240,294.9962390282165,-3,2025-08,2025-08
ORD-2216,2025-07-09,3,2025-07-12,CUST-9636,Heather Stone,46,Male,Consumer,North,United States,Ohio,New Amy,Furniture,Standing Desk,5,47,0.2361017211989731,179.5160955182413,20.240811996689693,0.1127520735021387,8.9790914026369,Critical,Cancelled,,-0.9408430414338603,-0.8503341346047022,235,35.90321910364826,-3,2025-07,2025-07
ORD-2217,2025-02-11,4,2025-02-15,CUST-5632,Robert Beck,46,Female,Home Office,East,United States,Alabama,Willisside,Technology,Computer,4,183,0.4012566074305444,438.2801633608415,74.24272667652691,0.169395589586385,6.716842415315497,Critical,Delivered,,-0.6375277577906359,-0.500527683535242,732,109.57004084021038,-4,2025-02,2025-02
ORD-2218,2025-11-16,3,2025-11-19,CUST-9570,Jimmy Wheeler,57,Female,Home Office,South,United States,Virginia,Watkinsshire,Furniture,Office Chair,7,266,0.2625773954271039,1373.0808897147326,200.72374919208067,0.1461849412482774,9.139647975118532,Critical,Delivered,,0.4582169096505659,0.3187743333675355,1862,196.15441281639036,-3,2025-11,2025-06
ORD-2219,2025-07-14,2,2025-07-16,CUST-6021,Matthew Rogers,45,Male,Home Office,North,United States,North Carolina,Andrewsville,Office Supply,Pen Set,8,259,0.1360217650209584,1790.1629028765742,104.710780704176,0.0584923196296373,13.670671809632038,Medium,Cancelled,,0.9471076207118183,-0.3031657582481028,2072,223.77036285957178,-2,2025-07,2025-07
ORD-2220,2025-03-10,3,2025-03-13,CUST-5869,Samantha Rodriguez,60,Female,Corporate,Central,United States,Wyoming,North Ryan,Furniture,Office Chair,5,248,0.3417986728511413,816.1696456645848,115.33268696155838,0.141309698999705,12.437030529828805,Critical,Cancelled,,-0.1945773262783621,-0.23436058062585965,1240,163.23392913291696,-3,2025-03,2025-03
ORD-2221,2025-06-30,6,2025-07-06,CUST-8013,Ashley Hanson,23,Male,Corporate,South,United States,Louisiana,Gonzalesport,Furniture,Bookshelf,10,245,0.5488971251020106,1105.202043500074,271.2563884141033,0.2454360177936869,15.61709026073994,High,Delivered,,0.144217563068017,0.7756613225992425,2450,110.5202043500074,-6,2025-06,2025-04
ORD-2222,2025-04-10,2,2025-04-12,CUST-5462,Eric Miller,23,Male,Home Office,Central,United States,Virginia,Watsonport,Office Supply,Desk Organizer,6,408,0.5267608047319342,1158.4895500162252,68.6024378637805,0.0592171399930363,15.57198398957843,Low,Pending,,0.20667953967992447,-0.5370635994243553,2448,193.08159166937085,-2,2025-04,2025-04
ORD-2223,2025-05-31,7,2025-06-07,CUST-7679,Laura Reyes,18,Female,Corporate,South,United States,Connecticut,Jamesbury,Technology,Printer,8,371,0.408060445480972,1756.8765978124752,397.31460874400176,0.2261482731562972,2.72853938036924,High,Pending,,0.9080904374292716,1.5922245674983726,2968,219.6095747265594,-7,2025-05,2025-05
ORD-2224,2025-01-13,5,2025-01-18,CUST-5604,Laura Soto,40,Female,Corporate,Central,United States,Maine,Aprilville,Technology,LCD Monitor,5,281,0.2285194445926347,1083.930180347348,238.44838642792888,0.2199850052625322,6.406842799371444,Critical,Delivered,,0.11928333916443537,0.5631419923217096,1405,216.78603606946965,-5,2025-01,2025-01
ORD-2225,2025-05-04,4,2025-05-08,CUST-4039,Robert Brown,47,Male,Corporate,North,United States,West Virginia,South Markmouth,Furniture,Standing Desk,2,406,0.1261289084154306,709.5833263666703,114.176177705246,0.1609059478467037,8.00503551576486,Critical,Delivered,,-0.31951453235907373,-0.2418520631219546,812,354.7916631833352,-4,2025-05,2025-05
ORD-2226,2025-05-31,7,2025-06-07,CUST-9507,Megan Graham,51,Male,Home Office,East,United States,Arizona,West Donaldfurt,Office Supply,Desk Organizer,4,342,0.1146289724206298,1211.1875657285784,174.31350223151696,0.1439194945224362,13.77054569923984,Critical,Returned,Late Delivery,0.2684505332977488,0.14769753329636745,1368,302.7968914321446,-7,2025-05,2025-05
ORD-2227,2025-02-09,2,2025-02-11,CUST-9635,Elijah Dennis,22,Female,Home Office,North,United States,Kansas,Pughhaven,Furniture,Standing Desk,8,455,0.1394423628949585,3132.429799062352,415.7746097077299,0.1327322993262885,3.8441978901714418,Low,Cancelled,,2.5204716033384424,1.7118023169567926,3640,391.5537248827939,-2,2025-02,2025-02
ORD-2228,2025-07-23,6,2025-07-29,CUST-4234,Rebecca Wilson,63,Male,Home Office,East,United States,Indiana,West Shane,Furniture,Standing Desk,3,344,0.328920132543979,692.5544232146136,168.14096667381745,0.2427837597128633,16.71676228090295,Medium,Delivered,,-0.3394752890157549,0.10771389993188044,1032,230.85147440487123,-6,2025-07,2025-07
ORD-2229,2025-09-06,3,2025-09-09,CUST-2302,Barbara Monroe,55,Male,Home Office,South,United States,Michigan,Emilymouth,Furniture,Office Chair,10,332,0.5847496061983795,1378.63130742138,291.6965742218342,0.2115841796509245,8.271999129555072,High,Cancelled,,0.4647229386176718,0.9080660511906964,3320,137.86313074213803,-3,2025-09,2025-05
ORD-2230,2025-04-24,3,2025-04-27,CUST-8590,Shannon Lopez,38,Male,Consumer,East,United States,Maryland,Lake Brett,Office Supply,Pen Set,5,223,0.2103021474807381,880.513105558977,99.09182542651676,0.1125387286128015,16.310336906583238,High,Delivered,,-0.11915590107366435,-0.3395634825889746,1115,176.1026211117954,-3,2025-04,2025-04
